strike,moneyness,market,bsm,cev,heston,pinn_bsm,pinn_heston,err_bsm,err_cev,err_heston,err_pinn_bsm,err_pinn_hes
775.0,1.0477,15.75,17.2067,14.718,14.7159,20.8079,0.0,1.4567,-1.032,-1.0341,5.0579,-15.75
780.0,1.0544,13.89,15.5359,13.1109,13.1089,19.1604,0.0,1.6459,-0.7791,-0.7811,5.2704,-13.89
785.0,1.0612,12.43,13.9914,11.6412,11.6393,17.6391,0.0,1.5614,-0.7888,-0.7907,5.2091,-12.43
790.0,1.0679,11.05,12.568,10.3025,10.3007,16.2389,0.0,1.518,-0.7475,-0.7493,5.1889,-11.05
795.0,1.0747,9.6,11.2604,9.0879,9.0862,14.9546,0.0,1.6604,-0.5121,-0.5138,5.3546,-9.6
800.0,1.0814,8.61,10.063,7.9902,7.9887,13.7804,0.0,1.453,-0.6198,-0.6213,5.1704,-8.61
805.0,1.0882,6.65,8.9699,7.0022,7.0008,12.7105,0.0,2.3199,0.3522,0.3508,6.0605,-6.65
810.0,1.095,6.31,7.9751,6.1163,6.115,11.739,0.0,1.6651,-0.1937,-0.195,5.429,-6.31
815.0,1.1017,5.32,7.0725,5.3251,5.3239,10.8596,0.0,1.7525,0.0051,0.0039,5.5396,-5.32
820.0,1.1085,4.8,6.2562,4.6212,4.6201,10.0665,0.0,1.4562,-0.1788,-0.1799,5.2665,-4.8
825.0,1.1152,4.1,5.5201,3.9974,3.9964,9.3537,0.0,1.4201,-0.1026,-0.1036,5.2537,-4.1
830.0,1.122,3.48,4.8584,3.4467,3.4458,8.7153,0.0,1.3784,-0.0333,-0.0342,5.2353,-3.48
835.0,1.1288,2.97,4.2653,2.9623,2.9615,8.1454,0.0,1.2953,-0.0077,-0.0085,5.1754,-2.97
840.0,1.1355,2.5,3.7353,2.5379,2.5372,7.6386,0.0,1.2353,0.0379,0.0372,5.1386,-2.5
845.0,1.1423,2.17,3.2631,2.1674,2.1668,7.1896,0.0,1.0931,-0.0026,-0.0032,5.0196,-2.17
850.0,1.149,1.86,2.8436,1.8452,1.8447,6.7933,0.0,0.9836,-0.0148,-0.0153,4.9333,-1.86
