strike,moneyness,market,bsm,cev,heston,pinn_bsm,pinn_heston,err_bsm,err_cev,err_heston,err_pinn_bsm,err_pinn_hes
744.0,1.0057,15.2,15.3085,14.5339,14.5343,19.0539,0.0,0.1085,-0.6661,-0.6657,3.8539,-15.2
745.0,1.0071,14.52,14.8256,14.0504,14.0506,18.576,0.0,0.3056,-0.4696,-0.4694,4.056,-14.52
746.0,1.0084,13.77,14.3529,13.5778,13.5777,18.1084,0.0,0.5829,-0.1922,-0.1923,4.3384,-13.77
747.0,1.0098,13.77,13.8906,13.1159,13.1156,17.6511,0.0,0.1206,-0.6541,-0.6544,3.8811,-13.77
748.0,1.0112,12.58,13.4385,12.6648,12.6643,17.204,0.0,0.8585,0.0848,0.0843,4.624,-12.58
749.0,1.0125,12.72,12.9965,12.2244,12.2237,16.7671,0.0,0.2765,-0.4956,-0.4963,4.0471,-12.72
750.0,1.0139,11.86,12.5647,11.7947,11.7938,16.3403,0.0,0.7047,-0.0653,-0.0662,4.4803,-11.86
755.0,1.0206,9.69,10.5552,9.8036,9.8018,14.356,0.0,0.8652,0.1136,0.1118,4.666,-9.69
760.0,1.0274,7.9,8.7879,8.0666,8.064,12.6139,0.0,0.8879,0.1666,0.164,4.7139,-7.9
765.0,1.0341,6.17,7.2501,6.5695,6.5661,11.1012,0.0,1.0801,0.3995,0.3961,4.9312,-6.17
770.0,1.0409,4.67,5.9264,5.2945,5.2907,9.8026,0.0,1.2564,0.6245,0.6207,5.1326,-4.67
775.0,1.0477,3.72,4.7992,4.2221,4.2179,8.7007,0.0,1.0792,0.5021,0.4979,4.9807,-3.72
780.0,1.0544,2.73,3.85,3.3311,3.3267,7.7766,0.0,1.12,0.6011,0.5967,5.0466,-2.73
785.0,1.0612,2.08,3.0594,2.5999,2.5956,7.0111,0.0,0.9794,0.5199,0.5156,4.9311,-2.08
790.0,1.0679,1.53,2.408,2.0074,2.0032,6.3849,0.0,0.878,0.4774,0.4732,4.8549,-1.53
795.0,1.0747,1.19,1.8773,1.5332,1.5292,5.8794,0.0,0.6873,0.3432,0.3392,4.6894,-1.19
800.0,1.0814,0.87,1.4496,1.1583,1.1546,5.4769,0.0,0.5796,0.2883,0.2846,4.6069,-0.87
805.0,1.0882,0.7,1.1087,0.8656,0.8623,5.1611,0.0,0.4087,0.1656,0.1623,4.4611,-0.7
810.0,1.095,0.56,0.8399,0.6398,0.637,4.9175,0.0,0.2799,0.0798,0.077,4.3575,-0.56
815.0,1.1017,0.36,0.6302,0.4678,0.4654,4.733,0.0,0.2702,0.1078,0.1054,4.373,-0.36
820.0,1.1085,0.31,0.4684,0.3384,0.3363,4.5964,0.0,0.1584,0.0284,0.0263,4.2864,-0.31
825.0,1.1152,0.26,0.3449,0.2421,0.2405,4.498,0.0,0.0849,-0.0179,-0.0195,4.238,-0.26
830.0,1.122,0.21,0.2515,0.1714,0.17,4.4299,0.0,0.0415,-0.0386,-0.04,4.2199,-0.21
835.0,1.1288,0.18,0.1818,0.1201,0.119,4.3853,0.0,0.0018,-0.0599,-0.061,4.2053,-0.18
840.0,1.1355,0.16,0.1301,0.0832,0.0823,4.3588,0.0,-0.0299,-0.0768,-0.0777,4.1988,-0.16
845.0,1.1423,0.12,0.0923,0.0571,0.0564,4.3461,0.0,-0.0277,-0.0629,-0.0636,4.2261,-0.12
850.0,1.149,0.11,0.0649,0.0387,0.0382,4.3439,0.0,-0.0451,-0.0713,-0.0718,4.2339,-0.11
