strike,moneyness,market,bsm,cev,heston,pinn_bsm,pinn_heston,err_bsm,err_cev,err_heston,err_pinn_bsm,err_pinn_hes
727.0,0.9828,16.32,16.582,16.2836,16.8681,18.8026,33.1295,0.262,-0.0364,0.5481,2.4826,16.8095
728.0,0.9841,16.52,15.8443,15.5269,16.1059,18.0678,32.409,-0.6757,-0.9931,-0.4141,1.5478,15.889
729.0,0.9855,15.42,15.1231,14.7866,15.3555,17.3497,31.7054,-0.2969,-0.6334,-0.0645,1.9297,16.2854
730.0,0.9868,14.79,14.4189,14.0634,14.6177,16.6486,31.0189,-0.3711,-0.7266,-0.1723,1.8586,16.2289
731.0,0.9882,13.23,13.7322,13.3578,13.893,15.965,30.3503,0.5022,0.1278,0.663,2.735,17.1203
732.0,0.9895,13.43,13.0634,12.6704,13.1822,15.2992,29.6999,-0.3666,-0.7596,-0.2478,1.8692,16.2699
733.0,0.9909,11.85,12.4128,12.0016,12.486,14.6517,29.0682,0.5628,0.1516,0.636,2.8017,17.2182
734.0,0.9922,11.53,11.7808,11.352,11.8051,14.0227,28.4554,0.2508,-0.178,0.2751,2.4927,16.9254
735.0,0.9936,11.32,11.1677,10.7218,11.1404,13.4126,27.8621,-0.1523,-0.5982,-0.1796,2.0926,16.5421
736.0,0.9949,10.71,10.5736,10.1116,10.4925,12.8216,27.2883,-0.1364,-0.5984,-0.2175,2.1116,16.5783
737.0,0.9963,10.0,9.9989,9.5216,9.8622,12.25,26.7343,-0.0011,-0.4784,-0.1378,2.25,16.7343
738.0,0.9976,9.39,9.4437,8.9521,9.2503,11.6978,26.2002,0.0537,-0.4379,-0.1397,2.3078,16.8102
739.0,0.999,8.83,8.908,8.4032,8.6574,11.1652,25.6863,0.078,-0.4268,-0.1726,2.3352,16.8563
740.0,1.0003,8.25,8.392,7.8753,8.0842,10.6522,25.1926,0.142,-0.3747,-0.1658,2.4022,16.9426
741.0,1.0017,7.69,7.8957,7.3683,7.5313,10.1589,24.719,0.2057,-0.3217,-0.1587,2.4689,17.029
742.0,1.003,7.13,7.4189,6.8824,6.9994,9.6853,24.2656,0.2889,-0.2476,-0.1306,2.5553,17.1356
743.0,1.0044,6.16,6.9618,6.4174,6.4889,9.2311,23.8322,0.8018,0.2574,0.3289,3.0711,17.6722
744.0,1.0057,5.92,6.524,5.9734,6.0002,8.7964,23.4187,0.604,0.0534,0.0802,2.8764,17.4987
745.0,1.0071,5.6,6.1055,5.5503,5.5337,8.3809,23.0251,0.5055,-0.0497,-0.0663,2.7809,17.4251
746.0,1.0084,4.87,5.7059,5.1478,5.0897,7.9845,22.6509,0.8359,0.2778,0.2197,3.1145,17.7809
747.0,1.0098,4.54,5.3252,4.7657,4.6684,7.6068,22.296,0.7852,0.2257,0.1284,3.0668,17.756
748.0,1.0112,4.16,4.9629,4.4036,4.2699,7.2476,21.9599,0.8029,0.2436,0.1099,3.0876,17.7999
749.0,1.0125,3.82,4.6188,4.0614,3.8942,6.9065,21.6425,0.7988,0.2414,0.0742,3.0865,17.8225
750.0,1.0139,3.53,4.2924,3.7385,3.5411,6.5831,21.3431,0.7624,0.2085,0.0111,3.0531,17.8131
755.0,1.0206,2.08,2.9114,2.3973,2.1056,5.2174,20.1023,0.8314,0.3173,0.0256,3.1374,18.0223
760.0,1.0274,1.02,1.9026,1.4582,1.1682,4.2239,19.2385,0.8826,0.4382,0.1482,3.2039,18.2185
765.0,1.0341,0.55,1.1966,0.8384,0.6233,3.5331,18.6783,0.6466,0.2884,0.0733,2.9831,18.1283
770.0,1.0409,0.29,0.7236,0.4542,0.3433,3.0755,18.3486,0.4336,0.1642,0.0533,2.7855,18.0586
775.0,1.0477,0.16,0.4205,0.2311,0.2074,2.7876,18.1841,0.2605,0.0711,0.0474,2.6276,18.0241
